staff_id,ss_id,title,doi,ss_citations
8038506,93f83b026d86c5c2217e36b6b91383d1b8afe3c4,Supervised quality assessment of medical image registration: Application to intra-patient CT lung registration,10.1016/j.media.2012.06.010,50
8038506,94c2848c176e664ec8361ae6d5aeba27f08d2461,Front Matter: Volume 8315,10.1117/12.931426,0
8038506,94e49f0219216f3647eb9af38260a43c08bf87ce,COPD subphenotypes in a population-based survey by factor and cluster analysis,,0
8038506,cfcae9fa6bd0b4cad15e40bb0dc4e8b367826acc,Extraction of Airways From CT (EXACT'09),10.1109/TMI.2012.2209674,222
8038506,dd66e6a21a2ab94943afb307a724adab10fd78ad,Performance of segmentation software on large longitudinal database of pulmonary nodules in the Danish Lung Cancer Screening Trial (DLCST),,2
8038506,ed8e8be2e3c9e0520090e9b2065377d9623f01f2,Potential of a Standalone Computer-Aided Detection System for Breast Cancer Detection in Screening Mammography,10.1007/978-3-642-31271-7_88,0
8038506,f00c307ba22db9d474e1eb0339ac200bb837b973,Probability of malignancy based on automatic segmentation and software measurements of nodules in the Danish lung cancer screening trial (DLCST),,1
8038506,05abf67f5320dd744e9edf76d5b04d4258bd49bd,Automated Measurement of the Arteriolar-to-Venular Width Ratio in Digital Color Fundus Photographs,10.1109/TMI.2011.2159619,174
8038506,11270fdc633003eec7df21d1d9a8d807d8cf1d0c,Semi-automatic construction of reference standards for evaluation of image registration,10.1016/j.media.2010.07.005,124
8038506,146fd17f1bb50be4c78b02fc7f8baa9490c2a0d6,Computed tomographic diagnosis of air trapping in non- or mildly obstructed smokers,,0
8038506,16bc91ff6c37f6f859aa7dd976b2dd1106c908e7,Distribution of CT-quantified emphysema: Association with lung function decline,,1
8038506,18f86a60cfed4705dae6cbc2caf1ad2c6d7e7250,The relationship between airflow limitation and quantitative computed tomographic assessment of air trapping and emphysema,,0
8038506,235e710236382f79ec7eeb1b769bf6d36f4935f7,"Cluster Analysis Identifies COPD Subphenotypes By Combining Pulmonary Function, CT Imaging And Breathomics",10.1164/AJRCCM-CONFERENCE.2011.183.1_MEETINGABSTRACTS.A1009,0
8038506,2b13cb88382d521bab7fe58fc4220ecec7648815,"Computer-Aided Detection of Ground Glass Nodules in Thoracic CT Images Using Shape, Intensity and Context Features",10.1007/978-3-642-23626-6_26,38
8038506,31f676889affcf561b077e661380e5fd945aabba,Evaluation of Registration Methods on Thoracic CT: The EMPIRE10 Challenge,10.1109/TMI.2011.2158349,442
8038506,4285344970aad3b16c95db480653936e554e4e03,Front Matter: Volume 7963,10.1117/12.896233,0
8038506,42ce4affc22db3830d680a63dc9e0ca151b08148,Morphological and functional imaging in obstructive airway disease,,0
8038506,66625349b11735b78c23c1253d6e4b21add938ac,Computer-Aided Detection of Solid and Ground Glass Nodules in Thoracic CT images using two independent CAD systems,,1
8038506,7c7ead192407a938eab7816514c39db6bff4ffee,Medical Imaging 2011: Computer-Aided Diagnosis,,1
8038506,a53199292885609a6ead4d9de93beb27b165ef32,Genetic overlap of airway obstruction and emphysema,,0
8038506,c6772fc7503e793fedd733d411ae61d89e8b27e6,"Subphenotyping COPD using breath profiles COPD subphenotypes by combining pulmonary function, CT imaging and breathomics in cluster analysis. A population-based survey",,0
8038506,dd4c3ad5fe9bcbaeb028818972727219bf6cbdbc,Automatic segmentation of the lungs and lobes from thoracic CT scans,,30
8038506,e2b916c12347faafc35876900a78ff9efe136791,On Combining Computer-Aided Detection Systems,10.1109/TMI.2010.2072789,128
8038506,038a4c2ff6d67ddcdfe07449d6657e4d37493b8f,Pulmonary vasculature in thoracic CT scans : an automatic segmentation algorithm and a publicly available quantitative evaluation framework,,0
8038506,08e4dedc42f4673f3af944da663d5f50ada17176,Fusion of Local and Global Detection Systems to Detect Tuberculosis in Chest Radiographs,10.1007/978-3-642-15711-0_81,84
8038506,0f0313aea2ba0198c5da4b5eff724caecf885e7e,Simulation of Nodules and Diffuse Infiltrates in Chest Radiographs Using CT Templates,10.1007/978-3-642-15745-5_49,3
8038506,123ca7207e628ef99ea5ea90da2e726797c2ed02,Knowledge Driven Regularization of the Deformation Field for PDE Based Non-Rigid Registration Algorithms,,4
8038506,338b5d8af7633715a9062049ac8445c8b830df6d,Interactively learning a patient specific k-nearest neighbor classifier based on confidence weighted samples,10.1109/ISBI.2010.5490287,1
8038506,378dddb8472d1dd8e8bf18fc670916cdda4d4c1e,Retinopathy Online Challenge: Automatic Detection of Microaneurysms in Digital Color Fundus Photographs,10.1109/TMI.2009.2033909,508
8038506,38a508f72094aa3810427c53f1a54ebbf15b7294,Automatic determination of the artery vein ratio in retinal images,10.1117/12.844469,22
8038506,39ae90f765547171cc6163ba3ab2e977c86c03d3,Comparing and combining algorithms for computer-aided detection of pulmonary nodules in computed tomography scans: The ANODE09 study,10.1016/j.media.2010.05.005,274
8038506,51371dc70506dbdcc2d79eb28783c80226d8bc36,Improving hard exudate detection in retinal images through a combination of local and contextual information,10.1109/ISBI.2010.5490429,37
8038506,56f99e7b81eac197131323001445ecb2eb0569b1,Vessel tree extraction using locally optimal paths,10.1109/ISBI.2010.5490083,28
8038506,644ca5e97840d8532c7bdcf142cb49e398ae4ea0,Automatic segmentation of pulmonary vasculature in thoracic CT scans with local thresholding and airway wall removal,10.1109/ISBI.2010.5490088,29
8038506,824ab3050caa860dc50cbe8859a5b2249588a5e2,Noise filtering in thin-slice 4D cerebral CT perfusion scans,10.1117/12.843813,5
8038506,861d6ffbd965b28b558b675e5ef6f24670fc541f,Interactive lung segmentation in CT scans with severe abnormalities,10.1109/ISBI.2010.5490285,33
8038506,8d8005fced329fe5bb31d1f12f89839efa4101fc,Screening for Lung Cancer with Digital Chest Radiography : Sensitivity and Number of Secondary Work-up CT Examinations 1,,1
8038506,93eee9d038ddbc0564db2fffd697209ba44d2f86,Reply to Hochheggar et al.,10.1016/J.RMED.2010.02.027,0
8038506,9b206a6f4f5b4f3c98394e8109e7a04cf730d9d4,Rib suppression in chest radiographs to improve classification of textural abnormalities,10.1117/12.844409,14
8038506,9d273b257071f18da2d269a81a635f1e5dac740e,Training a Computer Aided Detection System with Simulated Lung Nodules in Chest Radiographs,,10
8038506,a0083e8d84d4858e4c85dcfce6db4ec18b57535a,Active Learning for an Efficient Training Strategy of Computer-Aided Diagnosis Systems: Application to Diabetic Retinopathy Screening,10.1007/978-3-642-15711-0_75,21
8038506,b3d2443be3028a33c52bcaeb46d7bef2addf0e5e,Automatic coronary calcium scoring in low-dose non-ECG-synchronized thoracic CT scans,10.1117/12.840514,3
8038506,b75ff2b9b67d7eaa6d0ef3231b755cde8f6915b7,Adaptive local multi-atlas segmentation: Application to the heart and the caudate nucleus,10.1016/j.media.2009.10.001,178
8038506,ce5780f841ac6b5576199b0c22d2e0ba374c30b4,Evaluation of Methods for Pulmonary Image Registration : The EMPIRE 10 Study,,31
8038506,d78b9eeb7c70a82eb7f329d89af9fea0ccb88ca9,Computer-aided diagnosis in chest imaging: how to improve performance and avoid reinventing the wheel,10.1109/ISBI.2010.5490361,0
8038506,da91be2f5ccd356f104f7729c45ddd6fbd6693d0,Interactive annotation of textures in thoracic CT scans,10.1117/12.844932,11
8038506,f640a7a2f5618c0ca8e49b84af937bc16e868175,Automatic Segmentation of Pulmonary Lobes Robust Against Incomplete Fissures,10.1109/TMI.2010.2044799,95
8038506,1b28c67c8c23bb85dd86a56e661ece107dd4c98f,A large-scale evaluation of automatic pulmonary nodule detection in chest CT using local image features and k-nearest-neighbour classification,10.1016/j.media.2009.07.001,324
8038506,31379d21a9c062f56598616eaf4b24b539c3dd8d,Automatic segmentation of the airway tree from thoracic CT scans using a multi-threshold approach,,36
8038506,35ed683f966071aa4d9e428ebdc7b245a310f9ea,Automatic Segmentation of Pulmonary Segments From Volumetric Chest CT Scans,10.1109/TMI.2008.2008968,113
8038506,3dee47df1e52968b02ac5ca0ce2790e7d4c56ac2,Automatic classification of retinal vessels into arteries and veins,10.1117/12.813826,42
8038506,445c06e086a985f3b08982ec6cc126bd92e40d11,Dissimilarity-based classification in the absence of local ground truth: Application to the diagnostic interpretation of chest radiographs,10.1016/j.patcog.2009.01.016,35
8038506,5710ee8046be85e4702f546f7e18f4c90ac48d87,Automatic detection of registration errors for quality assessment in medical image registration,10.1117/12.812659,8
8038506,5fd0e531592071d01d4286f08566a86362e26df9,Noise Reduction in Computed Tomography Scans Using 3-D Anisotropic Hybrid Diffusion With Continuous Switch,10.1109/TMI.2009.2022368,97
8038506,66555321724691d10789fcf1624e6d09d7be780b,Publicly available retinal image data and the use of competitions to standardize algorithm performance comparison,10.1007/978-3-642-03891-4_47,0
8038506,6845a171a50763bf6409c2729dc4d368860e0baf,A comparison of six software packages for evaluation of solid lung nodules using semi-automated volumetry: What is the minimum increase in size to detect growth in repeated CT examinations,10.1007/s00330-008-1229-x,157
8038506,75352a06f8f39701d59c3a3a78e5cce6dd469ea9,Comparison and Evaluation of Methods for Liver Segmentation From CT Datasets,10.1109/TMI.2009.2013851,939
8038506,852e0bb4efbd7906c4c1eb35a69fc2c0eb51f9d6,Information Fusion for Diabetic Retinopathy CAD in Digital Color Fundus Photographs,10.1109/TMI.2008.2012029,137
8038506,858f620084a0676d77b2b52e983b2632e92b7def,Second International Workshop on Pulmonary Image Analysis,,12
8038506,8a4482179ae334ba0dbd76060c30332a65f9861a,"Automatic Segmentation of the Pulmonary Lobes from Fissures, Airways, and Lung Borders: Evaluation of Robustness against Missing Data",10.1007/978-3-642-04268-3_33,22
8038506,9c948dbc3d1c7fc86c90f1b0b98e5aea37bb7c88,Fast detection of the optic disc and fovea in color fundus photographs,10.1016/j.media.2009.08.003,248
8038506,af1ac5542db7aab4911c3f70b080564c83d4d0cc,Multi-Atlas-Based Segmentation With Local Decision Fusion—Application to Cardiac and Aortic Segmentation in CT Scans,10.1109/TMI.2008.2011480,412
8038506,b3960883d0a63700555ebe7e750f0b631fffe386,"Nodule volume change estimation in thoracic CT using sphere fitting , morphological segmentation and image registration",,5
8038506,b983e210a447f017fdadba635941b440f504d460,Obstructive pulmonary function: Patient classification using 3D registration of inspiration and expiration CT images,,9
8038506,cd8112718505c04ab278e65c03ad9e3ca5befb24,Performance of Automated Detection of Diabetic Retinopathy Does Not Improve by Using the Distance of Each Lesion to the Fovea,,1
8038506,d0313c8d6da2fb685d8a83f1d51363af69c5924f,Automated Segmentation of the Retinal Vasculature Silhouettes in Isotropic 3D Optical Coherence Tomography Scans,,0
8038506,d6f43ce72b81460ebe93f3f3c959ff5983d66b07,"Active learning approach for detection of hard exudates, cotton wool spots, and drusen in retinal images",10.1117/12.813679,11
8038506,df038b6c7e9eb4a67f30f4752a478110f5b1d1b1,Registration of 3D spectral OCT volumes using 3D SIFT feature point matching,10.1117/12.811906,66
8038506,e007b22f9cd225c0831cafe69b2074c5ca2a6da1,Global and Local Multi-valued Dissimilarity-Based Classification: Application to Computer-Aided Detection of Tuberculosis,10.1007/978-3-642-04271-3_88,25
8038506,fb4ba9e98bc756d05ae3d26c035386efea55abe6,Evaluation of 4D-CT Lung Registration,10.1007/978-3-642-04268-3_92,78
8038506,fc218a97ffea02d88a808f2706c966874c998ce5,Segmentation of arteries and veins on 4D CT perfusion scans for constructing arteriograms and venograms,10.1117/12.812135,1
8038506,024bb3acac8036e8a335b909f91c78391dcd4868,Adaptive local multi-atlas segmentation: application to heart segmentation in chest CT scans,10.1117/12.772301,21
8038506,0c4d24dadb96b397af79b4d6ce7087548c797d72,Computer-Aided Diagnosis in Thoracic Computed Tomography,10.1111/J.1617-0830.2009.00129.X,16
8038506,1187eb77433b678422feb23fcd94e1207c4aa4ef,"Improved Computer Aided Detection of Diabetic Retinopathy Evaluated on 10,000 Screening Exams",,4
8038506,1a0ce62f3c2a0c435c4493e3b287d9c481aef1c7,Automated detection of nodules attached to the pleural and mediastinal surface in low-dose CT scans,10.1117/12.772298,2
8038506,42051c5c9cfd535a32221211dd2fec5ab3d2a12f,Semi-automatic Reference Standard Construction for Quantitative Evaluation of Lung CT Registration,10.1007/978-3-540-85990-1_121,73
8038506,57cc1d7dea1252afd3b287fce6551430c87226ff,First International Workshop on Pulmonary Image Analysis,,14
8038506,728b2b4783db4b9b2fe53835deea9bab95410ae8,Supervised Enhancement Filters: Application to Fissure Detection in Chest CT Scans,10.1109/TMI.2007.900447,89
8038506,b2c5f8d2a2ad3759ab3844e90de416857145fc89,Vessel segmentation in 3D spectral OCT scans of the retina,10.1117/12.772680,82
8038506,ba2b89db45305bd229a733e90d28909d42543bb9,3D Segmentation in the Clinic: A Grand Challenge II: MS lesion segmentation,10.54294/lmkqvm,445
8038506,bddae287ecf03499a63cf9c958fcfe131791abc6,Automated Segmentation of the Retinal Vasculature in 3D Optical Coherence Tomography Images,,6
8038506,d38f3d596081bef8ffe67e92d112e0633d0be0fe,Robust Segmentation and Anatomical Labeling of the Airway Tree from Thoracic CT Scans,10.1007/978-3-540-85988-8_27,92
8038506,e1ea2775af2513166f2dc2eca6c1c6c7dac50d60,Integrating local voxel classification and global shape models for medical image segmentation,10.1117/12.773209,3
8038506,3aed0d4fafa12efe822da4f3614caa46da2cbcf1,Automated segmentation of caudate nucleus in MR brain images with voxel classification,,7
8038506,46ad5997668ef588b9eae850299e642b90262060,Automated detection of pulmonary nodules from low-dose computed tomography scans using a two-stage classification system based on local image features,10.1117/12.713370,19
8038506,6c776183e47ff076b5de754dfd1f3942e1aecbac,"Automatic rib segmentation and labeling in computed tomography scans using a general framework for detection, recognition and segmentation of objects in volumetric data",10.1016/J.MEDIA.2006.10.001,60
8038506,6e610abd4a920dcf0db83433fa903f7586603544,A multi-atlas approach to automatic segmentation of the caudate nucleus in MR brain images,,10
8038506,aa6b6a54343f1c9bba9b1dd2579b1132bc775d79,"Segmentation of the Optic Disc, Macula and Vascular Arch in Fundus Photographs",10.1109/TMI.2006.885336,239
8038506,ed7945a89e4840a613ff058abfb03663c6b678bd,Automatic segmentation of the liver in computed tomography scans with voxel classification and atlas matching,,72
8038506,2ee501f792ae098305ec14a721755a387cb01309,Image structure clustering for image quality verification of color retina images in diabetic retinopathy screening,10.1016/J.MEDIA.2006.09.006,142
8038506,401670e91d739c01d969f8e983ba130c5e8f9f23,A pattern recognition approach to enhancing structures in 3D CT data,10.1117/12.651138,1
8038506,5260cd32e11481ba468d6c8a0464d66627e27f8e,Bony Structure Suppression in Chest Radiographs,10.1007/11889762_15,20
8038506,5db204b00f065be22c671e9d8b795d20b3c43281,A computer-aided diagnosis system for detection of lung nodules in chest radiographs with an evaluation on a public database,10.1016/J.MEDIA.2005.09.003,160
8038506,5eb2d7ba6741a54d50102b8efbc99cafa0db189c,Supervised Probabilistic Segmentation of Pulmonary Nodules in CT Scans,10.1007/11866763_112,37
8038506,89d57c0dfb6c4a5d0f883a96648569f605ba8b61,Simulating nodules in chest radiographs with real nodules from multi-slice CT images,10.1117/12.651623,2
8038506,a13b6a3d2e3e5ddaa38f52ccf1eaa259bce43423,Improved classification of pulmonary nodules by automated detection of benign subpleural lymph nodes,10.1109/ISBI.2006.1624961,10
8038506,a96e8a989d891bf4d8b015397a1c6ebf1cf39012,Improving computer-aided diagnosis of interstitial disease in chest radiographs by combining one-class and two-class classifiers,10.1117/12.652208,11
8038506,c0dcc63c3114c66cadb229b2f66e7a0b7ee3fbb5,Hybrid diffusion compared with existing diffusion schemes on simulated low dose CT scans,10.1109/ISBI.2006.1625091,4
8038506,c238b1c9bdec805216b5c3ee9b650edaf35947d3,Filter learning: Application to suppression of bony structures from chest radiographs,10.1016/J.MEDIA.2006.06.002,58
8038506,ccf65024e744697617e208593fd1d47f9c27d9aa,Local noise weighted filtering for emphysema scoring of low-dose CT images,10.1109/TMI.2006.871545,85
