staff_id,staff_name,staff_from,staff_till,ss_year,ss_id,title,doi,ss_citations
1798137,Bram Platel,2010,2019,2017,102a580a89b7e9d5a6d8e79864db183d6b5fb6ad,Transfer Learning for Domain Adaptation in MRI: Application in Brain Lesion Segmentation,10.1007/978-3-319-66179-7_59,264
5752941,Jos Thannhauser,2022,9999,2022,107ffde93adf6416a57e2ea52f62b7cea8d1c159,Pilot study on VF-waveform based algorithms for early detection of acute myocardial infarction during out-of-hospital cardiac arrest.,10.1016/j.resuscitation.2022.03.025,1
1745574,Nico Karssemeijer,1989,2022,2022,1082f2ca150a0486115a66b04c20240861c15ae3,Interval Cancer Detection Using a Neural Network and Breast Density in Women with Negative Screening Mammograms.,10.1148/radiol.210832,14
32649341,Jonas Teuwen,2017,2020,2019,1098db3a130ba082c6695a326b70d88dac71f27a,Can we reduce the workload of mammographic screening by automatic identification of normal exams with artificial intelligence? A feasibility study,10.1007/s00330-019-06186-9,106
8038506,Bram van Ginneken,1996,9999,2011,11270fdc633003eec7df21d1d9a8d807d8cf1d0c,Semi-automatic construction of reference standards for evaluation of image registration,10.1016/j.media.2010.07.005,124
153744566,Alessa Hering,2018,9999,2020,1138a76e62c45bfa0a1daddf7ac45f826c2d5222,Abstract: mlVIRNET,10.1007/978-3-658-29267-6_35,0
145441238,Jeroen van der Laak,1991,9999,2023,117be2ba030be5d3f6c622102eb93ecdde5b36f8,Computational pathology in 2030: a Delphi study forecasting the role of AI in pathology within the next decade,10.1016/j.ebiom.2022.104427,1
8038506,Bram van Ginneken,1996,9999,2008,1187eb77433b678422feb23fcd94e1207c4aa4ef,"Improved Computer Aided Detection of Diabetic Retinopathy Evaluated on 10,000 Screening Exams",,4
123637526,Bram van Ginneken,1996,9999,2020,11cfab281e93fa7803931be8b589aa1f09d7af02,The Potential of Artificial Intelligence to Analyze Chest Radiographs for Signs of COVID-19 Pneumonia,10.1148/radiol.2020204238,10
1745574,Nico Karssemeijer,1989,2022,2008,11ddc349211e0ee1ff0e463ef6933bfa9d3919fa,Matching mammographic regions in mediolateral oblique and cranio caudal views: a probabilistic approach,10.1117/12.769792,19
123637526,Bram van Ginneken,1996,9999,2011,11f3274c97ef62ae0fc888928ce0c939d03c79f7,CT-quantified emphysema in male heavy smokers: association with lung function decline,10.1136/thx.2010.145995,155
145959882,Geert Litjens,2016,9999,2017,11f7a41abab06b8792057fa46cd3de08b22ac7d0,Using deep learning to segment breast and fibroglandular tissue in MRI volumes,10.1002/mp.12079,165
1745574,Nico Karssemeijer,1989,2022,2017,11f7a41abab06b8792057fa46cd3de08b22ac7d0,Using deep learning to segment breast and fibroglandular tissue in MRI volumes,10.1002/mp.12079,165
34754023,Henjan Huisman,1992,9999,2021,11f95c1789456688652addee7cb003069c05dced,Detection and PI-RADS classification of focal lesions in prostate MRI: Performance comparison between a deep learning-based algorithm (DLA) and radiologists with various levels of experience.,10.1016/j.ejrad.2021.109894,12
153744566,Alessa Hering,2018,9999,2018,1216c70fa9e3eaa3ff5f7755e1d04147caed4818,Enhancing Label-Driven Deep Deformable Image Registration with Local Distance Metrics for State-of-the-Art Cardiac Motion Tracking,10.1007/978-3-658-25326-4_69,39
145441238,Jeroen van der Laak,1991,9999,2001,1238bef0981d8bc147f2ae9a90c4feb6fda498ca,"Improved prediction of metastasis in tongue carcinomas, combining vascular and nuclear tumor parameters",10.1002/1097-0142(20011001)92:7<1881::AID-CNCR1705>3.0.CO;2-M,9
8038506,Bram van Ginneken,1996,9999,2010,123ca7207e628ef99ea5ea90da2e726797c2ed02,Knowledge Driven Regularization of the Deformation Field for PDE Based Non-Rigid Registration Algorithms,,4
34754023,Henjan Huisman,1992,9999,2015,125714fa4d9a5db4e1d5104d4999fe6997abb935,Statistical Power in Image Segmentation: Relating Sample Size to Reference Standard Quality,10.1007/978-3-319-24574-4_13,1
1419819133,Cornelia Schaefer-Prokop,2010,9999,2020,12e5057823a452673ae0aa4f8a64d4a88fdeaf27,CO-RADS – A categorical CT assessment scheme for patients with suspected COVID-19: definition and evaluation,10.1148/radiol.2020201473,534
123637526,Bram van Ginneken,1996,9999,2020,12e5057823a452673ae0aa4f8a64d4a88fdeaf27,CO-RADS – A categorical CT assessment scheme for patients with suspected COVID-19: definition and evaluation,10.1148/radiol.2020201473,534
123637526,Bram van Ginneken,1996,9999,2011,12e543454c9b14e372718e9618fa40685db83ad5,TIPS bilateral noise reduction in 4D CT perfusion scans produces high-quality cerebral blood flow maps,10.1088/0031-9155/56/13/008,77
123637526,Bram van Ginneken,1996,9999,2020,13122b7c0ef4a596875eff981651d60140e67417,Evaluation of computer aided detection of tuberculosis on chest radiography among people with diabetes in Karachi Pakistan,10.1038/s41598-020-63084-7,11
145441238,Jeroen van der Laak,1991,9999,2011,132e10c017d47aff328bc6396c792cffbd2e1f44,Parametric mapping of immunohistochemically stained tissue sections; a method to quantify the colocalization of tumor markers,10.1007/s13402-010-0008-2,25
144085811,Clarisa Sanchez,2008,2021,2013,13aa11f60bf53aee440facaee410163650dbedf3,Perceptually adapted method for optic disc detection on retinal fundus images,10.1109/CBMS.2013.6627802,10
2913408,Nikolas Lessman,2019,2022,2020,13c0cf335efd48efcb2f35187c5392e4a6e213b5,Deep Learning for Automatic Calcium Scoring in CT: Validation Using Multiple Cardiac CT and Chest CT Protocols.,10.1148/radiol.2020191621,110
145388932,Jeroen van der Laak,1991,9999,2001,13c6fae538794cf037367bcb6590f51f00ecf37d,Automated identification of cell and tissue components in pathology,,1
1419819133,Cornelia Schaefer-Prokop,2010,9999,2014,13cf5625a93c9e82c4b348bcb5fd8a6d1412c6c3,[Management of subsolid pulmonary nodules].,10.1007/s00117-013-2602-6,2
123637526,Bram van Ginneken,1996,9999,2022,13d81eb12871aa6a4f15fc5c9b127bc320f55179,Tuberculosis Detection from Chest Radiographs: Stop Training Radiologists Now.,10.1148/radiol.221769,1
8038506,Bram van Ginneken,1996,9999,2018,1427f469d6fb172d200d6f25837cbeaddad425e5,Automated measurement of fetal head circumference using 2D ultrasound images,10.1371/journal.pone.0200412,117
123637526,Bram van Ginneken,1996,9999,2020,142f9f46a9ca5a99de4c7b819d801d245a9334ba,Evaluation of computer aided detection of tuberculosis on chest radiography among people with diabetes in Karachi Pakistan,10.1038/s41598-020-63084-7,0
123637526,Bram van Ginneken,1996,9999,2011,145633f228eda9babfe3f73fa981c6787f66541d,A method for the automatic quantification of the completeness of pulmonary fissures: evaluation in a database of subjects with severe emphysema,10.1007/s00330-011-2278-0,64
123637526,Bram van Ginneken,1996,9999,2013,14629625274f335f1c62fddf4caf435dde0489f6,"Subphenotypes of Mild-to-Moderate COPD by Factor and Cluster Analysis of Pulmonary Function, CT Imaging and Breathomics in a Population-Based Survey",10.3109/15412555.2012.744388,31
8038506,Bram van Ginneken,1996,9999,2011,146fd17f1bb50be4c78b02fc7f8baa9490c2a0d6,Computed tomographic diagnosis of air trapping in non- or mildly obstructed smokers,,0
123637526,Bram van Ginneken,1996,9999,2019,14701232a78e72a3a780d01e59c943037e21902f,Genetic landscape of chronic obstructive pulmonary disease identifies heterogeneous cell-type and phenotype associations,10.1038/s41588-018-0342-2,0
1419819133,Cornelia Schaefer-Prokop,2010,9999,2020,1479138d85b4af9d10bd3c2301ea68d2406e8d85,Pulmonary nodule enhancement in subtraction CT and dual-energy CT: A comparison study.,10.1016/j.ejrad.2020.109443,0
2895994,Colin Jacobs,2010,9999,2020,1479138d85b4af9d10bd3c2301ea68d2406e8d85,Pulmonary nodule enhancement in subtraction CT and dual-energy CT: A comparison study.,10.1016/j.ejrad.2020.109443,0
144085811,Clarisa Sanchez,2008,2021,2021,14ac8b3d719781be45a46e7d33fdee702eecce2d,Trustworthy AI: Closing the gap between development and integration of AI systems in ophthalmic practice,10.1016/j.preteyeres.2021.101034,15
144085811,Clarisa Sanchez,2008,2021,2018,14d5f7dc42e1af0d92d9e3e3124619a0cc0e395d,"MACUSTAR: Development and Clinical Validation of Functional, Structural, and Patient-Reported Endpoints in Intermediate Age-Related Macular Degeneration",10.1159/000491402,59
1745574,Nico Karssemeijer,1989,2022,2012,14db29c5408cb2e1d9e66cf4b09034699a024ca6,Automated computer-aided detection of prostate cancer in MR images: from a whole-organ to a zone-based approach,10.1117/12.911061,23
34754023,Henjan Huisman,1992,9999,2012,14db29c5408cb2e1d9e66cf4b09034699a024ca6,Automated computer-aided detection of prostate cancer in MR images: from a whole-organ to a zone-based approach,10.1117/12.911061,23
144085811,Clarisa Sanchez,2008,2021,2018,14ef2e5ac0d3a7203a104ff84dfaee4ba26f1043,A Novel Method for Micro aneurysm Detection and Diabetic Retinopathy Diagnosis,,1
1745574,Nico Karssemeijer,1989,2022,2004,1536728fbcefe01ebf1d6f670b2308fac4565910,Accuracy of rigid CT–FDG-PET image registration of the liver,10.1088/0031-9155/49/23/014,27
34754023,Henjan Huisman,1992,9999,2004,1536728fbcefe01ebf1d6f670b2308fac4565910,Accuracy of rigid CT–FDG-PET image registration of the liver,10.1088/0031-9155/49/23/014,27
1419819133,Cornelia Schaefer-Prokop,2010,9999,2016,15c5713c4b4c87c587b2df572c32fd121cf0d081,Circulation stabilizing therapy and pulmonary high‐resolution computed tomography in a porcine brain‐dead model,10.1111/aas.12595,7
1745574,Nico Karssemeijer,1989,2022,2014,15e91f8c7fc112ced9946aef9761fa92a1f235c0,Volumetric Breast Density Estimation from Full-Field Digital Mammograms: A Validation Study,10.1371/journal.pone.0085952,157
1798137,Bram Platel,2010,2019,2014,15e91f8c7fc112ced9946aef9761fa92a1f235c0,Volumetric Breast Density Estimation from Full-Field Digital Mammograms: A Validation Study,10.1371/journal.pone.0085952,157
1798137,Bram Platel,2010,2019,2016,16018e9f637a1353bcf8136c4643cea5d0de8bbd,Segmentation of malignant lesions in 3D breast ultrasound using a depth-dependent model.,10.1118/1.4953206,14
1745574,Nico Karssemeijer,1989,2022,2016,16018e9f637a1353bcf8136c4643cea5d0de8bbd,Segmentation of malignant lesions in 3D breast ultrasound using a depth-dependent model.,10.1118/1.4953206,14
2657081,Rashindra Manniesing,2010,2021,2016,16018e9f637a1353bcf8136c4643cea5d0de8bbd,Segmentation of malignant lesions in 3D breast ultrasound using a depth-dependent model.,10.1118/1.4953206,14
1745574,Nico Karssemeijer,1989,2022,2017,16352b9da95fb7a2643f617b61c56669b07879c8,Influence of breast compression pressure on the performance of population-based mammography screening,10.1186/s13058-017-0917-3,0
8038506,Bram van Ginneken,1996,9999,2011,16bc91ff6c37f6f859aa7dd976b2dd1106c908e7,Distribution of CT-quantified emphysema: Association with lung function decline,,1
34754023,Henjan Huisman,1992,9999,2021,16bd5fd779ba5acfd59403d3e91d6cf6ecd28f93,"End-to-end Prostate Cancer Detection in bpMRI via 3D CNNs: Effect of Attention Mechanisms, Clinical Priori and Decoupled False Positive Reduction",10.1016/j.media.2021.102155,56
1745574,Nico Karssemeijer,1989,2022,2007,17076b47c70f579a9e3fc9a898c86dfe62fdfdca,Classification of mammographic masses using support vector machines and Bayesian networks,10.1117/12.709679,12
1798137,Bram Platel,2010,2019,2013,171511e9d4b9a921232d02464304ee443c23f897,Detection of white matter lesions in cerebral small vessel disease,10.1117/12.2007940,6
1745574,Nico Karssemeijer,1989,2022,2013,171511e9d4b9a921232d02464304ee443c23f897,Detection of white matter lesions in cerebral small vessel disease,10.1117/12.2007940,6
123637526,Bram van Ginneken,1996,9999,2015,1727e0a37cb9a85f73d0ca4f64616e9ab5044c99,"Solid, Part-Solid, or Non-Solid?: Classification of Pulmonary Nodules in Low-Dose Chest Computed Tomography by a Computer-Aided Diagnosis System",10.1097/RLI.0000000000000121,46
1419819133,Cornelia Schaefer-Prokop,2010,9999,2015,1727e0a37cb9a85f73d0ca4f64616e9ab5044c99,"Solid, Part-Solid, or Non-Solid?: Classification of Pulmonary Nodules in Low-Dose Chest Computed Tomography by a Computer-Aided Diagnosis System",10.1097/RLI.0000000000000121,46
2895994,Colin Jacobs,2010,9999,2015,1727e0a37cb9a85f73d0ca4f64616e9ab5044c99,"Solid, Part-Solid, or Non-Solid?: Classification of Pulmonary Nodules in Low-Dose Chest Computed Tomography by a Computer-Aided Diagnosis System",10.1097/RLI.0000000000000121,46
123637526,Bram van Ginneken,1996,9999,2012,177331ab3937bb17a77cf453ba6684d3ac028b22,Normal range of emphysema and air trapping on CT in young men.,10.2214/AJR.11.7808,50
2895994,Colin Jacobs,2010,9999,2012,177331ab3937bb17a77cf453ba6684d3ac028b22,Normal range of emphysema and air trapping on CT in young men.,10.2214/AJR.11.7808,50
145441238,Jeroen van der Laak,1991,9999,1996,179a7078ca73a610f9ead748fecf72912fd22b9e,"MIB1, A PROMISING MARKER FOR THE CLASSIFICATION OF CERVICAL INTRAEPITHELIAL NEOPLASIA",10.1002/(SICI)1096-9896(199603)178:3<268::AID-PATH482>3.0.CO;2-4,72
34754023,Henjan Huisman,1992,9999,2012,17a88c8b4c36924e5d0b7d9f1a6e6b99a327c535,Prospective assessment of prostate cancer aggressiveness using 3-T diffusion-weighted magnetic resonance imaging-guided biopsies versus a systematic 10-core transrectal ultrasound prostate biopsy cohort.,10.1016/j.eururo.2011.08.042,325
145388932,Jeroen van der Laak,1991,9999,2017,17e7607acf9b2aeda7b32e369df4a5ea2f903194,Evaluation of tongue squamous cell carcinoma resection margins using ex-vivo MR,10.1007/s11548-017-1524-6,20
145959882,Geert Litjens,2016,9999,2017,17e7607acf9b2aeda7b32e369df4a5ea2f903194,Evaluation of tongue squamous cell carcinoma resection margins using ex-vivo MR,10.1007/s11548-017-1524-6,20
34754023,Henjan Huisman,1992,9999,2011,180a16751fee3bcac65b886681fb87a1d6d08605,Proceedings of the 2011 international conference on Prostate cancer imaging: image analysis and image-guided interventions,,0
1745574,Nico Karssemeijer,1989,2022,2011,182850da64dee765b90588045f836b2a20077a2e,Correlating locations in ipsilateral breast tomosynthesis views using an analytical hemispherical compression model,10.1088/0031-9155/56/15/006,19
1745574,Nico Karssemeijer,1989,2022,2014,18679dcf154556c9788bb7726f2dfc0330f9311f,MRI to X-ray mammography intensity-based registration with simultaneous optimisation of pose and biomechanical transformation parameters,10.1016/j.media.2014.03.003,40
34754023,Henjan Huisman,1992,9999,2014,18679dcf154556c9788bb7726f2dfc0330f9311f,MRI to X-ray mammography intensity-based registration with simultaneous optimisation of pose and biomechanical transformation parameters,10.1016/j.media.2014.03.003,40
1745574,Nico Karssemeijer,1989,2022,2007,186d5c39bf1f977285ffcf53a60e044042aa372a,"Information Processing in Medical Imaging, 20th International Conference, IPMI 2007, Kerkrade, The Netherlands, July 2-6, 2007, Proceedings",10.1007/978-3-540-73273-0,2
145441238,Jeroen van der Laak,1991,9999,2013,186f4f58b8f4a0d1a029be876b7e702ba0ff08b3,Simultaneous targeting of insulin-like growth factor-1 receptor and anaplastic lymphoma kinase in embryonal and alveolar rhabdomyosarcoma: a rational choice.,10.1016/j.ejca.2013.06.022,35
145959882,Geert Litjens,2016,9999,2018,188f8f6f70947215a9dfeebb0b577155e0d3d339,1399 H&E-stained sentinel lymph node sections of breast cancer patients: the CAMELYON dataset,10.1093/gigascience/giy065,229
145959882,Geert Litjens,2016,9999,2023,1898998f27ce0750a42f8f3ca2ed7e292f05aee2,Understanding metric-related pitfalls in image analysis validation,10.48550/arXiv.2302.01790,5
8038506,Bram van Ginneken,1996,9999,2023,1898998f27ce0750a42f8f3ca2ed7e292f05aee2,Understanding metric-related pitfalls in image analysis validation,10.48550/arXiv.2302.01790,5
145441238,Jeroen van der Laak,1991,9999,2019,18d0a58647fbdaaf7cd278cb66ae548a1e5289e5,Application of convolutional neural networks to breast biopsies to delineate tissue correlates of mammographic breast density,10.1038/s41523-019-0134-6,12
1745574,Nico Karssemeijer,1989,2022,2019,18d0a58647fbdaaf7cd278cb66ae548a1e5289e5,Application of convolutional neural networks to breast biopsies to delineate tissue correlates of mammographic breast density,10.1038/s41523-019-0134-6,12
143613202,Francesco Ciompi,2013,9999,2022,18e784586cb41d5dfc28e84f4f1c390086c6516d,Mitosis domain generalization in histopathology images - The MIDOG challenge,10.1016/j.media.2022.102699,24
8038506,Bram van Ginneken,1996,9999,2011,18f86a60cfed4705dae6cbc2caf1ad2c6d7e7250,The relationship between airflow limitation and quantitative computed tomographic assessment of air trapping and emphysema,,0
145959882,Geert Litjens,2016,9999,2021,191e15acc68311c29c38a4bbfa0769608fa48fbc,Using deep learning for quantification of cellularity and cell lineages in bone marrow biopsies and comparison to normal age-related variation.,10.1016/j.pathol.2021.07.011,4
2895994,Colin Jacobs,2010,9999,2018,19495049936b938f43434c03cb18ea0702d6f09d,Observer variability for Lung-RADS categorisation of lung cancer screening CTs: impact on patient management,10.1007/s00330-018-5599-4,39
1419819133,Cornelia Schaefer-Prokop,2010,9999,2018,19495049936b938f43434c03cb18ea0702d6f09d,Observer variability for Lung-RADS categorisation of lung cancer screening CTs: impact on patient management,10.1007/s00330-018-5599-4,39
123637526,Bram van Ginneken,1996,9999,2018,19495049936b938f43434c03cb18ea0702d6f09d,Observer variability for Lung-RADS categorisation of lung cancer screening CTs: impact on patient management,10.1007/s00330-018-5599-4,39
